fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
6925,640,258,2137,258.0,3,F,Flyweight,M,KO/TKO,Elbows to Head On Ground,2,4:04
6924,640,4011,876,4011.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6923,639,3117,310,3117.0,5,T,Welterweight,M,Decision,Majority,5,5:00
6922,639,2902,2976,2902.0,3,F,Lightweight,M,Decision,Majority,3,5:00
6921,639,1496,3865,1496.0,3,F,Welterweight,M,Submission,Armbar From Mount,1,4:51
6920,639,1900,1423,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6919,639,255,3193,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6918,639,715,3989,715.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:27
6917,639,3147,1612,3147.0,3,F,Lightweight,M,Decision,Split,3,5:00
6916,639,1295,3927,3927.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,1,1:15
6915,639,1642,2992,1642.0,3,F,Flyweight,M,Submission,Neck Crank From Back Control,3,4:32
6914,639,1552,823,1552.0,3,F,Featherweight,M,Decision,Split,3,5:00
6913,639,3146,389,3146.0,3,F,Middleweight,M,KO/TKO,"to    
      Injury",1,1:52
6912,639,2680,2771,2680.0,3,F,Flyweight,M,KO/TKO,Punch to Body At Distance,1,1:01
6911,639,103,3538,103.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
6910,639,1687,2644,2644.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6909,638,68,3136,3136.0,5,F,Bantamweight,M,Decision,Unanimous,5,5:00
6908,638,225,962,225.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:16
6907,638,2163,579,2163.0,3,F,Catch Weight,M,Submission,Triangle Choke From Bottom Guard,1,3:38
6906,638,1435,1836,1836.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6905,638,3829,3563,3829.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,3:18
6904,638,1231,335,1231.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6903,638,124,3639,124.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6902,638,3915,2737,2737.0,3,F,Bantamweight,M,Submission,Inverted Triangle From Bottom Side Control,3,4:43
6901,638,3149,2929,2929.0,3,F,Middleweight,M,Submission,Guillotine Choke From Half Guard,2,3:00
6900,638,2585,2734,2585.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6899,638,2004,4049,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6898,638,1524,684,684.0,3,F,Flyweight,M,Submission,Rear Naked Choke,2,1:23
6897,638,2632,2778,2632.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6896,637,2349,2881,2349.0,5,T,Heavyweight,M,Submission,Guillotine Choke On Ground,1,2:04
6895,637,730,2735,2735.0,5,T,Women's Flyweight,F,Submission,Rear Naked Choke,4,4:34
6894,637,1503,1121,1121.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,4:17
6893,637,2884,332,2884.0,3,F,Lightweight,M,Decision,Split,3,5:00
6892,637,1480,1207,1480.0,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,1,2:54
6891,637,2877,2335,2877.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6890,637,3643,3163,3163.0,3,F,Middleweight,M,KO/TKO,"Punches to Head From Guard
      Corner Stoppage",2,4:59
6889,637,3950,1057,1057.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6888,637,1858,3846,3846.0,3,F,Middleweight,M,KO/TKO,Punches to Head In Clinch,2,4:12
6887,637,2865,607,2865.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,3,4:22
6886,637,1833,909,909.0,3,F,Bantamweight,M,Decision,Majority,3,5:00
6885,637,1266,1049,1049.0,3,F,Women's Strawweight,F,Submission,Armbar From Side Control,2,2:14
6884,637,3756,3837,3837.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6883,637,1052,1126,1126.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6882,636,1570,4027,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:25
6881,636,895,1799,895.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6880,636,505,3271,505.0,3,F,Women's Flyweight,F,Submission,Guillotine Choke After Drop to Guard,2,2:51
6879,636,1884,2128,1884.0,3,F,Welterweight,M,Submission,Arm Triangle From Half Guard,1,4:15
6878,636,2782,1279,1279.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:59
6877,636,2400,3013,2400.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6876,636,2085,1832,2085.0,3,F,Lightweight,M,KO/TKO,Knees to Head In Clinch,1,2:27
6875,636,1372,2354,1372.0,3,F,Catch Weight,M,Decision,Split,3,5:00
6874,636,611,3260,611.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:55
6873,636,4000,4033,4033.0,3,F,Lightweight,M,Decision,Majority,3,5:00
6872,635,3976,3755,3755.0,5,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:37
6871,635,90,1294,1294.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6870,635,1322,1191,1191.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6869,635,2197,1173,1173.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6868,635,1693,2576,2576.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6867,635,904,3107,904.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,N/A,3,0:38
6866,635,2116,3629,3629.0,3,F,Women's Bantamweight,F,Submission,Kneebar On Ground,2,4:45
6865,635,3088,3922,3088.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6864,635,898,2005,2005.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:49
6863,635,2974,2768,2974.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,2,1:37
6862,635,3536,955,3536.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:13
6861,634,1895,227,1895.0,5,T,Lightweight,M,Decision,Unanimous,5,5:00
6860,634,983,3087,983.0,5,T,Featherweight,M,Submission,Triangle Choke From Bottom Guard,2,4:19
6859,634,3250,3654,3250.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:13
6858,634,471,1179,471.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:06
6857,634,1280,3627,3627.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6856,634,3340,3886,3340.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,2:02
6855,634,940,987,987.0,3,F,Flyweight,M,KO/TKO,Punches to Body At Distance,1,0:59
6854,634,1573,1171,1573.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6853,634,2390,740,2390.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6852,634,1987,1085,1987.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,0:44
6851,634,42,3773,3773.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6850,634,341,3682,3682.0,3,F,Lightweight,M,Decision,Split,3,5:00
6849,633,2034,567,567.0,5,F,Heavyweight,M,Submission,Arm Triangle On Ground,1,3:05
6848,633,2307,3448,3448.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6847,633,330,2431,330.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6846,633,2212,2920,2920.0,3,F,Welterweight,M,KO/TKO,Elbows to Head From Mount,1,4:36
6845,633,818,2314,2314.0,3,F,Lightweight,M,KO/TKO,Elbows to Head From Mount,2,3:44
6843,633,2265,1528,1528.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:33
6842,633,3470,1317,1317.0,3,F,Flyweight,M,Submission,Rear Naked Choke,3,3:11
6841,633,1319,392,1319.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,4:05
6840,633,467,4080,467.0,3,F,Flyweight,M,Submission,Triangle Armbar From Bottom Guard,1,4:20
6839,632,427,2550,2550.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00
6838,632,2997,1603,1603.0,5,T,Flyweight,M,TKO - Doctor's Stoppage,Eye Injury,3,5:00
6837,632,3616,1915,3616.0,3,F,Welterweight,M,Submission,Arm Triangle From Mount,1,4:15
6836,632,1554,3976,3976.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6835,632,3362,212,212.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,2:16
6834,632,925,1178,1178.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,4:05
6833,632,988,3005,3005.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,4:13
6832,632,1643,3378,1643.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:05
6831,632,3729,2088,3729.0,3,F,Welterweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:49
6830,632,4102,4018,4018.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Back Control,2,2:56
6829,632,2136,559,559.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6828,632,3728,1760,3728.0,3,F,Lightweight,M,KO/TKO,Flying Knee Head,2,2:17
6827,632,4001,3315,3315.0,3,F,Welterweight,M,Decision,Split,3,5:00
6826,632,1437,3035,1437.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
6825,632,1395,1869,1869.0,3,F,Bantamweight,M,KO/TKO,Knees to Body At Distance,2,2:18
6824,631,512,2455,512.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00
6823,631,2464,2420,2464.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,4:13
6822,631,599,2181,2181.0,3,F,Middleweight,M,KO/TKO,Kick to Body At Distance,2,3:19
6821,631,246,1263,1263.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
6820,631,1433,3862,1433.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:40
6819,631,3838,1724,3838.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6818,631,1054,1093,1093.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,0:28
6817,631,1091,2984,1091.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6816,631,1518,2573,1518.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:16
6815,631,3945,4078,3945.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6814,631,2354,2973,2354.0,3,F,Flyweight,M,KO/TKO,Punches to Head From Guard,1,4:33
6813,630,3562,512,3562.0,5,F,Middleweight,M,Decision,Split,5,5:00
6812,630,350,2434,350.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6811,630,4065,3379,4065.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,3,2:13
6810,630,3591,3073,3591.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,1,3:04
6809,630,3200,2728,3200.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:45
6808,630,3646,1403,1403.0,3,F,Middleweight,M,KO/TKO,Punch to Head On Ground,1,3:16
6807,630,230,1763,1763.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6806,630,1810,760,760.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6805,630,1435,2298,1435.0,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,2,3:50
6803,630,3831,3034,3034.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6802,630,3135,2285,2285.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6801,630,1595,1488,1595.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6800,629,1199,2773,1199.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6799,629,1183,1597,1183.0,3,F,Catch Weight,M,KO/TKO,Punches to Head At Distance,3,2:29
6798,629,394,3163,3163.0,3,F,Middleweight,M,Submission,Neck Crank From Back Control,3,2:43
6797,629,1662,380,380.0,3,F,Featherweight,M,Submission,Arm Triangle From Side Control,2,3:10
6796,629,946,1241,946.0,3,F,Bantamweight,M,Submission,Neck Crank From Back Control,1,2:44
6795,629,926,3293,926.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:23
6794,629,742,1955,742.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:41
6793,629,3325,3635,3325.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,2:49
6792,629,1139,2576,1139.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:30
6791,629,3652,677,3652.0,3,F,Featherweight,M,Submission,Arm Triangle From Side Control,3,3:41
6790,629,909,2177,909.0,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,3,4:13
6789,628,401,2534,401.0,5,F,Welterweight,M,KO/TKO,"to    
      Corner Stoppage",4,5:00
6788,628,3865,3185,3185.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,3:20
6787,628,1478,782,1478.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,1:44
6786,628,342,1291,1291.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:54
6785,628,2580,3193,3193.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:06
6784,628,3985,3294,3985.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Half Guard,2,2:45
6783,628,1161,931,931.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,3:26
6782,628,2552,3159,2552.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6781,628,2702,2522,2702.0,3,F,Lightweight,M,Decision,Split,3,5:00
6780,628,2364,3229,2364.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6779,628,3103,1286,1286.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6778,628,2036,305,2036.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6777,628,966,1850,1850.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,1:14
6776,628,2398,1438,2398.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head From Guard,2,4:06
6775,627,1432,3324,1432.0,3,F,Light Heavyweight,M,KO/TKO,Knee to Head At Distance,2,1:02
6774,627,731,3390,3390.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6773,627,3002,883,883.0,3,F,Welterweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",3,1:03
6772,627,3250,1004,3250.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,3:24
6771,627,2354,12,2354.0,3,F,Flyweight,M,Decision,Split,3,5:00
6770,627,1900,1596,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6769,627,1613,2373,2373.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6768,627,336,1511,336.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6767,627,3245,1397,3245.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6766,627,2559,2868,2559.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6765,627,681,3751,681.0,3,F,Women's Flyweight,F,KO/TKO,Spinning Back Kick Head,3,1:27
6764,626,4089,1256,1256.0,5,T,Middleweight,M,KO/TKO,Punches to Head At Distance,5,2:01
6763,626,3063,16,16.0,5,T,Women's Strawweight,F,Submission,"Rear Naked Choke
      From back crucifix",2,1:05
6762,626,1189,3493,1189.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,2:00
6761,626,3122,2685,2685.0,3,F,Bantamweight,M,KO/TKO,Knee to Head At Distance,1,2:01
6760,626,2512,1152,2512.0,3,F,Lightweight,M,KO/TKO,"Kick to Body At Distance
      Front Kick",2,4:06
6759,626,1042,1644,1644.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:20
6758,626,1065,579,579.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:20
6757,626,3755,1790,3755.0,3,F,Women's Flyweight,F,Submission,Kimura From Side Control,1,3:37
6756,626,1230,334,1230.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6755,626,2926,3898,2926.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:30
6754,626,2171,2796,2171.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6753,626,356,3471,356.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:51
6752,626,3949,2416,2416.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6751,626,323,1500,323.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:44
6750,625,981,2057,2057.0,5,F,Women's Strawweight,F,KO/TKO,Punches to Head At Distance,3,0:54
6749,625,1915,980,1915.0,3,F,Welterweight,M,Submission,D'Arce Choke On Ground,3,3:33
6748,625,1681,1442,1442.0,3,F,Featherweight,M,KO/TKO,Elbows to Head From Half Guard,1,1:07
6747,625,324,1881,324.0,3,F,Flyweight,M,Submission,Guillotine Choke In Clinch,1,2:11
6746,625,3279,1925,3279.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,2:05
6745,625,1804,41,1804.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6744,625,3829,1975,3829.0,3,F,Bantamweight,M,Submission,Triangle Armbar From Back Control,1,4:54
6743,625,252,2925,252.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head At Distance,1,0:47
6742,625,716,1567,1567.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6741,625,3566,2680,2680.0,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,2,2:39
6740,625,249,1305,249.0,3,F,Women's Bantamweight,F,KO/TKO,Flying Knee Body,1,3:06
6739,624,2272,4028,4028.0,5,F,Featherweight,M,KO/TKO,"to   At Distance
      Knee injury",2,0:08
6738,624,1752,2721,2721.0,3,F,Welterweight,M,Decision,Split,3,5:00
6737,624,3390,289,3390.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6736,624,2929,2770,2770.0,3,F,Middleweight,M,Submission,Guillotine Choke In Clinch,2,0:49
6735,624,2413,935,935.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
6734,624,2618,3193,3193.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,4:09
6733,624,3942,971,971.0,3,F,Heavyweight,M,Submission,Rear Naked Choke,1,1:50
6732,624,2527,1319,1319.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:04
6731,624,2511,2871,2871.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,1:32
6730,624,3140,1589,3140.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6729,624,974,166,974.0,3,F,Bantamweight,M,Submission,Anaconda Choke From Side Control,1,4:07
6728,623,1401,1895,1895.0,5,T,Lightweight,M,Submission,Arm Triangle From Side Control,2,3:16
6727,623,541,3212,541.0,5,T,Bantamweight,M,KO/TKO,Punches to Head From Back Control,2,3:44
6726,623,68,1426,1426.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6725,623,3296,2884,3296.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6724,623,3467,2983,2983.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6723,623,1577,3694,1577.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,4:47
6722,623,1564,3719,3719.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6721,623,1417,2163,2163.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6720,623,1434,1385,1434.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6719,623,1229,3198,1229.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6718,623,1642,2771,1642.0,3,F,Flyweight,M,Submission,Armbar From Back Control,3,4:26
6717,623,948,2116,948.0,3,F,Women's Bantamweight,F,Decision,Majority,3,5:00
6716,622,2735,3950,2735.0,5,F,Women's Flyweight,F,Decision,Unanimous,5,5:00
6715,622,484,1836,1836.0,3,F,Bantamweight,M,KO/TKO,Kick to Leg At Distance,2,4:19
6714,622,90,389,389.0,3,F,Middleweight,M,KO/TKO,Elbows to Head From Mount,2,3:12
6713,622,3915,2585,3915.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6712,622,3455,1721,1721.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:28
6711,622,1833,3282,1833.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6710,622,1803,1885,1885.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6709,622,3671,4042,3671.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,2:02
6708,622,975,2479,975.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6707,622,467,258,467.0,3,F,Flyweight,M,Submission,Armbar From Back Control,2,4:19
6706,622,2418,973,973.0,3,F,Welterweight,M,KO/TKO,Knee to Head At Distance,1,1:33
6705,621,3239,69,69.0,5,F,Women's Strawweight,F,Decision,Majority,5,5:00
6704,621,3654,358,3654.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6703,621,3862,2335,3862.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6702,621,37,740,37.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:30
6701,621,3281,3717,3281.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6700,621,3516,824,824.0,3,F,Catch Weight,M,KO/TKO,Knee to Head In Clinch,2,4:28
6699,621,2105,1404,2105.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6698,621,688,953,688.0,3,F,Lightweight,M,KO/TKO,Flying Knee Head,2,3:08
6697,621,2322,4027,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,4:17
6696,621,529,3492,3492.0,3,F,Catch Weight,M,KO/TKO,Punches to Head From Mount,1,4:15
6695,621,3563,3380,3563.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,1:04
6694,620,857,606,857.0,5,F,Bantamweight,M,TKO - Doctor's Stoppage,Cut,4,5:00
6693,620,1463,988,988.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Half Guard,2,1:27
6692,620,2991,4037,2991.0,3,F,Featherweight,M,Decision,Split,3,5:00
6691,620,1144,3991,1144.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:55
6690,620,3716,1517,1517.0,3,F,Heavyweight,M,Decision,Split,3,5:00
6689,620,2575,3846,2575.0,3,F,Middleweight,M,Submission,Arm Triangle From Mount,3,1:53
6688,620,2420,906,2420.0,3,F,Featherweight,M,KO/TKO,Punches to Head From Back Control,1,1:09
6687,620,2834,3386,2834.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6686,620,2806,1987,1987.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6685,620,1415,23,1415.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6684,620,4086,1001,1001.0,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,2:19
6683,620,2734,3838,3838.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6682,620,1587,291,1587.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:49
6681,619,3221,3017,3221.0,5,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,4,2:52
6680,619,3476,2534,3476.0,5,F,Catch Weight,M,Submission,D'Arce Choke On Ground,1,2:13
6679,619,2029,980,980.0,3,F,Catch Weight,M,Decision,Split,3,5:00
6678,619,4053,3479,4053.0,3,F,Catch Weight,M,KO/TKO,Kick to Body From Bottom,3,2:21
6677,619,212,3324,212.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,4:37
6676,619,3280,3073,3073.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6675,619,4018,335,4018.0,3,F,Catch Weight,M,Submission,Rear Naked Choke,1,4:27
6674,619,392,1207,392.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:52
6673,619,3421,3854,3854.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,2:24
6672,619,3148,106,3148.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
6670,619,1830,1085,1085.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6669,619,167,2128,2128.0,3,F,Welterweight,M,Decision,Split,3,5:00
6668,618,2881,342,2881.0,5,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,3,4:23
6667,618,144,255,144.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6666,618,2455,3635,2455.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6665,618,3233,2181,2181.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,1:09
6664,618,2794,3072,2794.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6663,618,2320,102,102.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6662,618,1910,528,1910.0,3,F,Middleweight,M,KO/TKO,Punches to Head In Clinch,1,0:19
6661,618,1896,2650,2650.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6660,618,11,2998,11.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6659,618,899,1672,899.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:16
6658,618,469,1130,1130.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,1,3:15
6657,618,3112,1245,3112.0,3,F,Women's Featherweight,F,Submission,Rear Naked Choke,2,4:54
6656,617,310,3117,3117.0,5,T,Welterweight,M,KO/TKO,Kick to Head At Distance,5,4:04
6655,617,3381,990,3381.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6654,617,4050,3136,3136.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6653,617,88,1153,1153.0,3,F,Women's Bantamweight,F,KO/TKO,Elbows to Head From Mount,2,4:04
6652,617,1280,2474,1280.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Body At Distance,1,1:05
6651,617,330,962,330.0,3,F,Heavyweight,M,Decision,Majority,3,5:00
6650,617,833,2773,2773.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6649,617,2974,1986,1986.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6648,617,4065,2996,4065.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,4:34
6646,617,2137,4011,4011.0,3,F,Flyweight,M,KO/TKO,Punches to Head From Guard,1,3:39
6645,616,263,3345,263.0,5,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,4,2:17
