date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,referee,time_format,reach,height,age,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
1995-12-16,1,Marco Ruas,Keith Hackney,Open Weight,orthodox,1961-01-23,SUB,159,1,2:39,John McCarthy,15,0.0,73.0,34.0,0,1,0,0,1,2,7,10,11,15,5,8,0,0,2,2,2,3,0,0,5,7
1995-12-16,0,Dave Beneteau,Oleg Taktarov,Open Weight,orthodox,1900-01-01,SUB,75,1,1:15,John McCarthy,15,0.0,74.0,0.0,0,0,0,0,0,0,2,5,2,5,1,4,0,0,1,1,0,2,1,1,1,2
1995-12-16,1,Oleg Taktarov,Dave Beneteau,Open Weight,orthodox,1967-08-26,SUB,75,1,1:15,John McCarthy,15,0.0,72.0,28.0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1995-12-16,0,David Abbott,Dan Severn,Open Weight,switch,1900-01-01,U-DEC,1080,1,18:00,John McCarthy,18,0.0,72.0,0.0,0,0,0,0,0,0,3,6,11,16,3,6,0,0,0,0,0,2,2,3,1,1
1995-12-16,1,Dan Severn,David Abbott,Open Weight,southpaw,1958-06-08,U-DEC,1080,1,18:00,John McCarthy,18,0.0,74.0,37.0,0,0,0,0,1,2,57,65,233,253,36,43,16,17,5,5,0,0,5,5,52,60
1995-12-16,0,Marco Ruas,Oleg Taktarov,Open Weight,orthodox,1961-01-23,U-DEC,1080,1,18:00,John McCarthy,18,0.0,73.0,34.0,0,0,0,0,0,0,14,53,29,68,3,31,0,0,11,22,14,52,0,0,0,1
1995-12-16,1,Oleg Taktarov,Marco Ruas,Open Weight,orthodox,1967-08-26,U-DEC,1080,1,18:00,John McCarthy,18,0.0,72.0,28.0,0,1,0,0,0,3,6,33,10,37,2,19,0,1,4,13,6,33,0,0,0,0
1996-02-16,0,Thomas Ramirez,Don Frye,Open Weight,sideways,1900-01-01,KO/TKO,8,1,0:08,John McCarthy,10,0.0,73.0,0.0,0,0,0,0,0,0,1,2,1,2,1,2,0,0,0,0,1,2,0,0,0,0
1996-02-16,1,Don Frye,Thomas Ramirez,Open Weight,orthodox,1965-11-23,KO/TKO,8,1,0:08,John McCarthy,10,0.0,73.0,30.0,1,0,0,0,0,0,3,4,3,4,3,4,0,0,0,0,2,3,0,0,1,1
1996-02-16,0,Joe Moreira,Paul Varelans,Open Weight,southpaw,1900-01-01,U-DEC,600,1,10:00,John McCarthy,10,0.0,71.0,0.0,0,0,0,0,0,3,12,28,12,28,5,14,2,2,5,12,9,17,3,11,0,0
1996-02-16,1,Paul Varelans,Joe Moreira,Open Weight,orthodox,1900-01-01,U-DEC,600,1,10:00,John McCarthy,10,0.0,80.0,0.0,0,0,0,0,0,0,9,38,20,51,5,32,0,1,4,5,6,28,3,10,0,0
1996-02-16,0,Scott Ferrozzo,Jerry Bohlander,Open Weight,orthodox,1965-04-26,SUB,543,1,9:03,John McCarthy,10,0.0,71.0,30.0,0,1,0,0,2,4,9,12,17,20,6,8,2,2,1,2,1,2,4,6,4,4
1996-02-16,1,Jerry Bohlander,Scott Ferrozzo,Open Weight,orthodox,1974-02-12,SUB,543,1,9:03,John McCarthy,10,0.0,71.0,22.0,0,1,0,0,0,0,7,9,27,33,3,3,2,2,2,4,4,6,2,2,1,1
1996-02-16,0,Paul Herrera,Gary Goodridge,Open Weight,orthodox,1900-01-01,KO/TKO,13,1,0:13,John McCarthy,10,0.0,70.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-02-16,1,Gary Goodridge,Paul Herrera,Open Weight,orthodox,1966-01-17,KO/TKO,13,1,0:13,John McCarthy,10,0.0,75.0,30.0,0,0,0,0,1,1,8,8,8,8,8,8,0,0,0,0,0,0,0,0,8,8
1996-02-16,0,Sam Adkins,Don Frye,Open Weight,orthodox,1965-04-26,KO/TKO,48,1,0:48,John McCarthy,10,0.0,75.0,30.0,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,3,0,0,0,0
1996-02-16,1,Don Frye,Sam Adkins,Open Weight,orthodox,1965-11-23,KO/TKO,48,1,0:48,John McCarthy,10,0.0,73.0,30.0,0,0,0,0,1,1,5,9,19,24,5,9,0,0,0,0,0,3,0,0,5,6
1996-02-16,0,Jerry Bohlander,Gary Goodridge,Open Weight,orthodox,1974-02-12,KO/TKO,331,1,5:31,John McCarthy,10,0.0,71.0,22.0,0,0,1,0,0,1,1,8,18,28,1,8,0,0,0,0,0,0,0,0,1,8
1996-02-16,1,Gary Goodridge,Jerry Bohlander,Open Weight,orthodox,1966-01-17,KO/TKO,331,1,5:31,John McCarthy,10,0.0,75.0,30.0,0,1,1,0,1,1,3,6,7,10,3,6,0,0,0,0,0,1,0,0,3,5
1996-02-16,0,Kimo Leopoldo,Ken Shamrock,Open Weight,orthodox,1968-01-05,SUB,264,1,4:24,John McCarthy,15-3-3,0.0,75.0,28.0,0,0,1,0,0,0,4,5,5,6,3,4,1,1,0,0,1,1,0,0,3,4
1996-02-16,1,Ken Shamrock,Kimo Leopoldo,Open Weight,orthodox,1964-02-11,SUB,264,1,4:24,John McCarthy,15-3-3,72.0,73.0,32.0,0,2,0,0,1,1,0,1,13,14,0,1,0,0,0,0,0,1,0,0,0,0
1996-02-16,0,Gary Goodridge,Don Frye,Open Weight,orthodox,1966-01-17,KO/TKO,134,1,2:14,John McCarthy,15-3-3,0.0,75.0,30.0,0,0,0,0,1,3,2,6,2,6,1,4,1,2,0,0,0,3,2,3,0,0
1996-02-16,1,Don Frye,Gary Goodridge,Open Weight,orthodox,1965-11-23,KO/TKO,134,1,2:14,John McCarthy,15-3-3,0.0,73.0,30.0,0,0,1,0,0,0,12,21,27,37,9,18,0,0,3,3,2,6,7,11,3,4
1996-05-17,0,Tai Bowden,Steve Nelmark,Open Weight,orthodox,1900-01-01,KO/TKO,445,1,7:25,Joe Hamilton,12-3,0.0,71.0,0.0,0,0,0,0,0,0,4,4,20,20,2,2,0,0,2,2,2,2,2,2,0,0
1996-05-17,1,Steve Nelmark,Tai Bowden,Open Weight,orthodox,1900-01-01,KO/TKO,445,1,7:25,Joe Hamilton,12-3,0.0,72.0,0.0,0,1,0,0,2,2,13,16,39,43,12,15,1,1,0,0,1,2,1,1,11,13
1996-05-17,0,Zane Frazier,Cal Worsham,Open Weight,orthodox,1900-01-01,KO/TKO,194,1,3:14,John McCarthy,12-3,0.0,77.0,0.0,0,0,0,0,0,0,1,2,1,2,0,1,1,1,0,0,1,2,0,0,0,0
1996-05-17,1,Cal Worsham,Zane Frazier,Open Weight,orthodox,1900-01-01,KO/TKO,194,1,3:14,John McCarthy,12-3,0.0,71.0,0.0,0,0,0,0,1,1,9,11,29,33,6,6,2,2,1,3,1,3,0,0,8,8
1996-05-17,0,Matt Andersen,Rafael Carino,Open Weight,southpaw,1971-05-29,KO/TKO,332,1,5:32,John McCarthy,12-3,0.0,74.0,24.0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1996-05-17,1,Rafael Carino,Matt Andersen,Open Weight,orthodox,1900-01-01,KO/TKO,332,1,5:32,John McCarthy,12-3,0.0,80.0,0.0,0,0,0,0,1,1,8,17,33,48,8,17,0,0,0,0,0,0,0,0,8,17
1996-05-17,0,Gary Goodridge,Mark Schultz,Open Weight,orthodox,1966-01-17,KO/TKO,720,1,12:00,John McCarthy,12-3,0.0,75.0,30.0,0,0,0,0,0,0,1,4,3,7,0,3,0,0,1,1,1,4,0,0,0,0
1996-05-17,1,Mark Schultz,Gary Goodridge,Open Weight,orthodox,1900-01-01,KO/TKO,720,1,12:00,John McCarthy,12-3,0.0,69.0,0.0,0,0,0,0,3,3,8,29,74,96,7,27,1,1,0,1,1,2,0,0,7,27
1996-05-17,0,Koji Kitao,Mark Hall,Open Weight,southpaw,1963-10-12,KO/TKO,47,1,0:47,John McCarthy,12-3,0.0,79.0,32.0,0,0,0,0,1,1,1,2,1,2,1,2,0,0,0,0,0,1,1,1,0,0
1996-05-17,1,Mark Hall,Koji Kitao,Open Weight,orthodox,1900-01-01,KO/TKO,47,1,0:47,John McCarthy,12-3,0.0,72.0,0.0,0,0,0,0,0,0,3,3,4,4,2,2,0,0,1,1,2,2,0,0,1,1
1996-05-17,0,Amaury Bitetti,Don Frye,Open Weight,orthodox,1900-01-01,KO/TKO,570,1,9:30,John McCarthy,12-3,0.0,69.0,0.0,0,0,0,0,0,6,2,5,24,30,1,4,0,0,1,1,2,2,0,3,0,0
1996-05-17,1,Don Frye,Amaury Bitetti,Open Weight,orthodox,1965-11-23,KO/TKO,570,1,9:30,John McCarthy,12-3,0.0,73.0,30.0,0,0,0,0,1,1,46,59,82,98,27,39,19,20,0,0,1,5,11,16,34,38
1996-07-12,0,Dieusel Berto,Geza Kalman,Open Weight,orthodox,1900-01-01,KO/TKO,357,1,5:57,Joe Hamilton,12-3,0.0,69.0,0.0,0,0,0,0,0,1,3,5,9,11,3,5,0,0,0,0,0,1,3,4,0,0
1996-07-12,1,Geza Kalman,Dieusel Berto,Open Weight,orthodox,1900-01-01,KO/TKO,357,1,5:57,Joe Hamilton,12-3,0.0,73.0,0.0,0,1,1,0,0,2,21,36,48,64,9,23,7,8,5,5,0,11,18,22,3,3
1996-07-12,0,Mark Hall,Don Frye,Open Weight,orthodox,1900-01-01,KO/TKO,621,1,10:21,John McCarthy,12-3,0.0,72.0,0.0,0,0,0,0,0,0,2,2,22,26,1,1,1,1,0,0,1,1,1,1,0,0
1996-07-12,1,Don Frye,Mark Hall,Open Weight,orthodox,1965-11-23,KO/TKO,621,1,10:21,John McCarthy,12-3,0.0,73.0,30.0,0,0,0,0,1,1,27,28,182,191,8,8,19,20,0,0,0,0,0,0,27,28
1996-07-12,0,Scott Fiedler,Brian Johnston,Open Weight,orthodox,1900-01-01,KO/TKO,145,1,2:25,John McCarthy,12-3,0.0,76.0,0.0,0,0,0,0,0,0,3,4,5,7,2,3,0,0,1,1,1,1,0,0,2,3
1996-07-12,1,Brian Johnston,Scott Fiedler,Open Weight,orthodox,1900-01-01,KO/TKO,145,1,2:25,John McCarthy,12-3,0.0,75.0,0.0,0,1,1,0,1,2,2,5,13,17,2,5,0,0,0,0,0,0,0,0,2,5
1996-07-12,0,Moti Horenstein,Mark Coleman,Open Weight,orthodox,1900-01-01,KO/TKO,163,1,2:43,John McCarthy,12-3,0.0,76.0,0.0,0,0,0,0,0,0,0,1,19,21,0,1,0,0,0,0,0,1,0,0,0,0
1996-07-12,1,Mark Coleman,Moti Horenstein,Open Weight,orthodox,1964-12-20,KO/TKO,163,1,2:43,John McCarthy,12-3,75.0,73.0,31.0,0,0,0,0,1,2,25,30,33,38,20,25,5,5,0,0,0,0,0,0,25,30
1996-07-12,0,John Campetella,Gary Goodridge,Open Weight,orthodox,1900-01-01,KO/TKO,88,1,1:28,John McCarthy,12-3,0.0,69.0,0.0,0,0,0,0,0,1,5,7,8,10,3,4,1,2,1,1,0,0,5,7,0,0
1996-07-12,1,Gary Goodridge,John Campetella,Open Weight,orthodox,1966-01-17,KO/TKO,88,1,1:28,John McCarthy,12-3,0.0,75.0,30.0,0,0,1,0,0,0,5,6,6,7,5,6,0,0,0,0,2,3,0,0,3,3
1996-07-12,0,Brian Johnston,Don Frye,Open Weight,orthodox,1900-01-01,KO/TKO,277,1,4:37,John McCarthy,12-3,0.0,75.0,0.0,0,0,0,0,0,0,11,22,28,39,5,13,4,6,2,3,0,6,11,16,0,0
1996-07-12,1,Don Frye,Brian Johnston,Open Weight,orthodox,1965-11-23,KO/TKO,277,1,4:37,John McCarthy,12-3,0.0,73.0,30.0,0,0,0,0,1,1,11,16,42,48,4,9,7,7,0,0,1,4,5,7,5,5
1996-07-12,0,Gary Goodridge,Mark Coleman,Open Weight,orthodox,1966-01-17,SUB,420,1,7:00,John McCarthy,12-3,0.0,75.0,30.0,0,0,0,0,0,0,3,7,8,13,1,4,1,2,1,1,0,3,3,4,0,0
1996-07-12,1,Mark Coleman,Gary Goodridge,Open Weight,orthodox,1964-12-20,SUB,420,1,7:00,John McCarthy,12-3,75.0,73.0,31.0,0,0,0,0,2,2,33,48,51,70,33,48,0,0,0,0,2,3,19,26,12,19
1996-07-12,0,Don Frye,Mark Coleman,Open Weight,orthodox,1965-11-23,KO/TKO,694,1,11:34,John McCarthy,15-3-3,0.0,73.0,30.0,0,0,1,0,0,2,1,6,17,22,1,6,0,0,0,0,1,6,0,0,0,0
1996-07-12,1,Mark Coleman,Don Frye,Open Weight,orthodox,1964-12-20,KO/TKO,694,1,11:34,John McCarthy,15-3-3,75.0,73.0,31.0,0,2,0,0,3,5,34,60,71,105,30,56,4,4,0,0,2,4,4,5,28,51
1996-09-20,0,Julian Sanchez,Mark Coleman,Open Weight,orthodox,1900-01-01,SUB,45,1,0:45,John McCarthy,15,0.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-09-20,1,Mark Coleman,Julian Sanchez,Open Weight,orthodox,1964-12-20,SUB,45,1,0:45,John McCarthy,15,75.0,73.0,31.0,0,2,0,0,1,1,7,7,8,8,7,7,0,0,0,0,1,1,0,0,6,6
1996-09-20,0,Reza Nasri,Brian Johnston,Open Weight,orthodox,1900-01-01,KO/TKO,28,1,0:28,John McCarthy,15,0.0,71.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-09-20,1,Brian Johnston,Reza Nasri,Open Weight,orthodox,1900-01-01,KO/TKO,28,1,0:28,John McCarthy,15,0.0,75.0,0.0,0,0,0,0,1,1,6,8,8,10,5,7,1,1,0,0,0,0,1,2,5,6
1996-09-20,0,Sam Adkins,David Abbott,Open Weight,orthodox,1965-04-26,SUB,126,1,2:06,John McCarthy,15,0.0,75.0,31.0,0,0,0,0,0,0,0,2,3,5,0,2,0,0,0,0,0,2,0,0,0,0
1996-09-20,1,David Abbott,Sam Adkins,Open Weight,switch,1900-01-01,SUB,126,1,2:06,John McCarthy,15,0.0,72.0,0.0,0,1,0,0,1,1,8,9,16,17,5,6,3,3,0,0,0,0,0,0,8,9
1996-09-20,0,Fabio Gurgel,Jerry Bohlander,Open Weight,orthodox,1900-01-01,U-DEC,900,1,15:00,John McCarthy,15,0.0,72.0,0.0,0,1,0,0,1,3,2,3,15,16,1,2,1,1,0,0,1,2,1,1,0,0
1996-09-20,1,Jerry Bohlander,Fabio Gurgel,Open Weight,orthodox,1974-02-12,U-DEC,900,1,15:00,John McCarthy,15,0.0,71.0,22.0,0,0,1,0,1,1,18,21,179,189,9,11,5,5,4,5,1,2,5,5,12,14
1996-09-20,0,Brian Johnston,Mark Coleman,Open Weight,orthodox,1900-01-01,KO/TKO,140,1,2:20,John McCarthy,15-3,0.0,75.0,0.0,0,0,0,0,0,0,3,5,3,6,0,2,0,0,3,3,3,5,0,0,0,0
1996-09-20,1,Mark Coleman,Brian Johnston,Open Weight,orthodox,1964-12-20,KO/TKO,140,1,2:20,John McCarthy,15-3,75.0,73.0,31.0,0,0,0,0,1,1,9,10,21,22,9,10,0,0,0,0,0,0,0,0,9,10
1996-09-20,0,David Abbott,Scott Ferrozzo,Open Weight,switch,1900-01-01,U-DEC,1080,2,3:00,John McCarthy,15-3,0.0,72.0,0.0,0,0,0,0,0,1,21,50,27,56,20,49,1,1,0,0,15,39,6,11,0,0
1996-09-20,1,Scott Ferrozzo,David Abbott,Open Weight,orthodox,1965-04-26,U-DEC,1080,2,3:00,John McCarthy,15-3,0.0,71.0,31.0,0,0,0,0,0,1,60,94,180,216,17,48,34,37,9,9,17,43,43,51,0,0
1996-12-07,0,Gary Goodridge,Don Frye,Open Weight,orthodox,1966-01-17,SUB,679,1,11:19,John McCarthy,12-3,0.0,75.0,30.0,0,0,0,0,1,1,14,26,45,60,11,23,3,3,0,0,2,5,9,16,3,5
1996-12-07,1,Don Frye,Gary Goodridge,Open Weight,orthodox,1965-11-23,SUB,679,1,11:19,John McCarthy,12-3,0.0,73.0,31.0,0,0,0,0,0,0,16,30,32,49,10,22,6,8,0,0,2,9,14,21,0,0
1996-12-07,0,Cal Worsham,David Abbott,Open Weight,orthodox,1900-01-01,KO/TKO,171,1,2:51,John McCarthy,12-3,0.0,71.0,0.0,0,0,0,0,0,0,5,7,16,22,4,6,1,1,0,0,1,3,2,2,2,2
1996-12-07,1,David Abbott,Cal Worsham,Open Weight,switch,1900-01-01,KO/TKO,171,1,2:51,John McCarthy,12-3,0.0,72.0,0.0,0,1,0,0,0,1,4,9,9,17,4,9,0,0,0,0,1,5,0,0,3,4
1996-12-07,0,Paul Varelans,Kimo Leopoldo,Open Weight,orthodox,1900-01-01,KO/TKO,548,1,9:08,John McCarthy,12-3,0.0,80.0,0.0,0,0,0,0,0,0,21,28,101,129,19,26,2,2,0,0,0,0,9,12,12,16
1996-12-07,1,Kimo Leopoldo,Paul Varelans,Open Weight,orthodox,1968-01-05,KO/TKO,548,1,9:08,John McCarthy,12-3,0.0,75.0,28.0,0,0,1,0,0,3,9,11,25,33,9,10,0,0,0,1,0,0,0,1,9,10
1996-12-07,0,Brian Johnston,Ken Shamrock,Open Weight,orthodox,1900-01-01,SUB,348,1,5:48,John McCarthy,12-3,0.0,75.0,0.0,0,0,0,0,0,0,1,3,12,15,0,2,0,0,1,1,1,3,0,0,0,0
1996-12-07,1,Ken Shamrock,Brian Johnston,Open Weight,orthodox,1964-02-11,SUB,348,1,5:48,John McCarthy,12-3,72.0,73.0,32.0,0,1,0,0,1,1,22,39,70,91,21,38,1,1,0,0,0,1,0,0,22,38
1996-12-07,0,Mark Hall,Don Frye,Open Weight,orthodox,1900-01-01,SUB,20,1,0:20,John McCarthy,12-3,0.0,72.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1996-12-07,1,Don Frye,Mark Hall,Open Weight,orthodox,1965-11-23,SUB,20,1,0:20,John McCarthy,12-3,0.0,73.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-07,0,Steve Nelmark,David Abbott,Open Weight,orthodox,1900-01-01,KO/TKO,63,1,1:03,John McCarthy,12-3,0.0,72.0,0.0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0,1,1,1,1,0,0
1996-12-07,1,David Abbott,Steve Nelmark,Open Weight,switch,1900-01-01,KO/TKO,63,1,1:03,John McCarthy,12-3,0.0,72.0,0.0,1,0,0,0,1,1,9,17,13,21,9,17,0,0,0,0,1,1,8,16,0,0
1996-12-07,0,David Abbott,Don Frye,Open Weight,switch,1900-01-01,SUB,82,1,1:22,John McCarthy,15-3-3,0.0,72.0,0.0,0,0,0,0,0,0,13,28,16,32,13,27,0,1,0,0,9,19,4,9,0,0
1996-12-07,1,Don Frye,David Abbott,Open Weight,orthodox,1965-11-23,SUB,82,1,1:22,John McCarthy,15-3-3,0.0,73.0,31.0,0,2,0,0,0,0,6,18,6,18,6,18,0,0,0,0,5,16,0,1,1,1
1997-02-07,0,Rainy Martinez,Jerry Bohlander,Lightweight,orthodox,1900-01-01,SUB,84,1,1:24,John McCarthy,12-3,0.0,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-07,1,Jerry Bohlander,Rainy Martinez,Lightweight,orthodox,1974-02-12,SUB,84,1,1:24,John McCarthy,12-3,0.0,71.0,23.0,0,1,0,0,1,1,0,3,4,7,0,0,0,0,0,3,0,3,0,0,0,0
1997-02-07,0,Wallid Ismail,Yoshiki Takahashi,Lightweight,orthodox,1968-02-23,U-DEC,900,2,3:00,John McCarthy,12-3,0.0,67.0,28.0,0,0,0,0,1,10,1,17,19,38,1,17,0,0,0,0,1,17,0,0,0,0
1997-02-07,1,Yoshiki Takahashi,Wallid Ismail,Lightweight,southpaw,1969-03-13,U-DEC,900,2,3:00,John McCarthy,12-3,0.0,71.0,27.0,0,0,0,0,1,1,20,43,72,99,20,43,0,0,0,0,9,27,3,6,8,10
1997-02-07,0,Jim Mullen,Scott Ferrozzo,Heavyweight,southpaw,1900-01-01,KO/TKO,482,1,8:02,John McCarthy,12-3,0.0,73.0,0.0,0,0,0,0,0,0,3,5,4,7,3,5,0,0,0,0,1,3,2,2,0,0
1997-02-07,1,Scott Ferrozzo,Jim Mullen,Heavyweight,orthodox,1965-04-26,KO/TKO,482,1,8:02,John McCarthy,12-3,0.0,71.0,31.0,0,1,0,0,2,2,30,42,63,78,23,35,6,6,1,1,2,3,11,17,17,22
1997-02-07,0,Tra Telligman,Vitor Belfort,Heavyweight,orthodox,1965-02-07,KO/TKO,77,1,1:17,John McCarthy,12-3,0.0,74.0,32.0,0,0,0,0,0,0,1,7,1,7,0,6,1,1,0,0,0,1,1,6,0,0
1997-02-07,1,Vitor Belfort,Tra Telligman,Heavyweight,southpaw,1977-04-01,KO/TKO,77,1,1:17,John McCarthy,12-3,74.0,72.0,19.0,1,0,0,0,0,0,17,29,23,35,17,29,0,0,0,0,2,4,5,15,10,10
1997-02-07,0,Nick Sanzo,Jerry Bohlander,Lightweight,orthodox,1900-01-01,SUB,39,1,0:39,John McCarthy,15-3-3,0.0,69.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-07,1,Jerry Bohlander,Nick Sanzo,Lightweight,orthodox,1974-02-12,SUB,39,1,0:39,John McCarthy,15-3-3,0.0,71.0,23.0,0,1,0,0,1,1,2,4,3,5,2,3,0,0,0,1,0,2,2,2,0,0
1997-02-07,0,Scott Ferrozzo,Vitor Belfort,Heavyweight,orthodox,1965-04-26,KO/TKO,43,1,0:43,John McCarthy,15-3-3,0.0,71.0,31.0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1997-02-07,1,Vitor Belfort,Scott Ferrozzo,Heavyweight,southpaw,1977-04-01,KO/TKO,43,1,0:43,John McCarthy,15-3-3,74.0,72.0,19.0,1,0,0,0,0,0,9,12,9,12,9,12,0,0,0,0,2,3,0,0,7,9
1997-02-07,0,Dan Severn,Mark Coleman,Heavyweight,southpaw,1958-06-08,SUB,177,1,2:57,John McCarthy,15-3-3,0.0,74.0,38.0,0,0,0,0,0,3,2,4,16,18,2,4,0,0,0,0,2,4,0,0,0,0
1997-02-07,1,Mark Coleman,Dan Severn,Heavyweight,orthodox,1964-12-20,SUB,177,1,2:57,John McCarthy,15-3-3,75.0,73.0,32.0,0,2,0,0,0,0,4,12,12,21,4,12,0,0,0,0,2,8,0,0,2,4
1997-05-30,0,Wes Albritton,Tito Ortiz,Lightweight,orthodox,1900-01-01,KO/TKO,31,1,0:31,Joe Hamilton,12-3,0.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-30,1,Tito Ortiz,Wes Albritton,Lightweight,orthodox,1975-01-23,KO/TKO,31,1,0:31,Joe Hamilton,12-3,74.0,75.0,22.0,0,0,0,0,1,1,21,24,28,31,20,23,1,1,0,0,1,1,0,0,20,23
1997-05-30,0,Christophe Leninger,Guy Mezger,Lightweight,southpaw,1900-01-01,U-DEC,900,2,3:00,John McCarthy,12-3,0.0,72.0,0.0,0,1,0,0,0,2,3,16,18,32,3,13,0,0,0,3,3,10,0,6,0,0
1997-05-30,1,Guy Mezger,Christophe Leninger,Lightweight,orthodox,1968-01-01,U-DEC,900,2,3:00,John McCarthy,12-3,0.0,73.0,29.0,0,0,0,0,0,0,35,54,86,110,21,39,6,6,8,9,14,23,13,19,8,12
1997-05-30,0,Royce Alger,Enson Inoue,Lightweight,orthodox,1900-01-01,SUB,96,1,1:36,John McCarthy,12-3,0.0,70.0,0.0,0,0,0,0,0,1,3,6,5,8,3,6,0,0,0,0,0,0,0,0,3,6
1997-05-30,1,Enson Inoue,Royce Alger,Lightweight,orthodox,1967-04-15,SUB,96,1,1:36,John McCarthy,12-3,0.0,70.0,30.0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-30,0,Dmitri Stepanov,Steven Graham,Heavyweight,orthodox,1900-01-01,SUB,90,1,1:30,John McCarthy,12-3,0.0,75.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
1997-05-30,1,Steven Graham,Dmitri Stepanov,Heavyweight,orthodox,1900-01-01,SUB,90,1,1:30,John McCarthy,12-3,0.0,73.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-30,0,Tony Halme,Randy Couture,Heavyweight,orthodox,1963-01-06,SUB,56,1,0:56,John McCarthy,12-3,0.0,75.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-30,1,Randy Couture,Tony Halme,Heavyweight,orthodox,1963-06-22,SUB,56,1,0:56,John McCarthy,12-3,75.0,73.0,33.0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1997-05-30,0,Tito Ortiz,Guy Mezger,Lightweight,orthodox,1975-01-23,SUB,120,1,2:00,John McCarthy,12-3,74.0,75.0,22.0,0,0,0,0,1,1,5,19,19,33,5,19,0,0,0,0,1,15,0,0,4,4
1997-05-30,1,Guy Mezger,Tito Ortiz,Lightweight,orthodox,1968-01-01,SUB,120,1,2:00,John McCarthy,12-3,0.0,73.0,29.0,0,1,0,0,0,1,0,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0
1997-05-30,0,Steven Graham,Randy Couture,Heavyweight,orthodox,1900-01-01,KO/TKO,193,1,3:13,John McCarthy,12-3,0.0,73.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-30,1,Randy Couture,Steven Graham,Heavyweight,orthodox,1963-06-22,KO/TKO,193,1,3:13,John McCarthy,12-3,75.0,73.0,33.0,0,0,0,0,1,1,16,19,25,28,15,18,1,1,0,0,0,0,0,0,16,19
1997-05-30,0,David Abbott,Vitor Belfort,Heavyweight,switch,1900-01-01,KO/TKO,52,1,0:52,John McCarthy,15-3-3,0.0,72.0,0.0,0,0,0,0,0,1,2,5,2,5,0,3,2,2,0,0,0,2,2,3,0,0
1997-05-30,1,Vitor Belfort,David Abbott,Heavyweight,southpaw,1977-04-01,KO/TKO,52,1,0:52,John McCarthy,15-3-3,74.0,72.0,20.0,0,0,0,0,1,1,15,24,16,25,13,22,2,2,0,0,1,1,7,11,7,12
1997-07-27,0,Donnie Chappell,Tony Fryklund,Lightweight,southpaw,1900-01-01,SUB,91,1,1:31,Joe Hamilton,12-3,0.0,71.0,0.0,0,0,0,0,0,0,0,2,5,8,0,2,0,0,0,0,0,1,0,0,0,1
1997-07-27,1,Tony Fryklund,Donnie Chappell,Lightweight,orthodox,1971-03-26,SUB,91,1,1:31,Joe Hamilton,12-3,0.0,72.0,26.0,0,1,0,0,1,1,5,8,11,15,4,7,1,1,0,0,0,0,0,0,5,8
1997-07-27,1,Alex Hunter,Sam Fulton,Heavyweight,orthodox,1900-01-01,SUB,150,1,2:30,Joe Hamilton,12-3,0.0,69.0,0.0,0,0,0,0,1,1,7,12,16,21,4,8,2,3,1,1,2,3,0,0,5,9
